Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,20:03:46.334021,2024-03-11,20:03:57.293118,0:00:10.959097
Índice de similitud,Ranking
0.003,0.001,-0.029,-0.038,-0.005
0.013,0.001,0.008,-0.015,-0.009
0.005,-0.018,-0.021,-0.037,-0.01
-0.021,0.009,0.004,-0.024,-0.008
-0.008,0.004,-0.052,-0.008,-0.011
-0.044,-0.016,0.007,-0.023,-0.01
-0.006,0.004,0.004,-0.008,-0.007
0.009,0.002,0.003,-0.023,0.001
-0.017,-0.025,0.006,-0.009,0.001
0.002,0.0,-0.018,-0.023,-0.006
0.011,0.001,0.01,-0.009,-0.01
0.002,-0.078,-0.068,-0.018,-0.012
-0.001,0.006,0.004,-0.013,-0.01
0.003,0.002,-0.037,-0.004,-0.012
-0.056,0.0,0.006,-0.012,-0.011
0.005,0.004,0.004,-0.004,-0.007
0.008,0.002,0.003,-0.016,0.001
-0.011,-0.015,0.007,-0.005,0.001
0.002,0.0,-0.012,-0.015,-0.006
0.008,0.0,0.009,-0.005,-0.011
-0.002,-0.068,-0.058,-0.006,-0.013
0.01,-0.001,0.003,-0.002,-0.011
0.006,-0.004,-0.014,0.002,-0.013
-0.057,0.008,0.004,-0.002,-0.011
0.008,-0.002,0.003,0.001,-0.007
0.001,-0.003,0.002,-0.005,0.001
-0.006,-0.006,0.005,0.001,0.001
-0.003,-0.004,-0.004,-0.004,-0.006
0.001,-0.004,0.007,-0.0,-0.011
-0.006,-0.049,-0.041,0.003,-0.013
0.012,-0.006,0.002,-0.037,-0.011
0.007,-0.008,-0.001,0.006,-0.013
-0.048,0.011,0.003,0.006,-0.011
0.008,-0.006,0.003,0.005,-0.006
-0.003,-0.006,0.002,0.001,0.002
-0.005,-0.002,0.005,0.005,0.001
-0.006,-0.007,0.001,0.002,-0.005
-0.003,-0.007,0.007,0.003,-0.01
-0.002,-0.011,-0.016,0.007,-0.014
0.015,-0.003,0.0,-0.03,-0.012
0.009,-0.002,0.008,0.005,-0.014
-0.018,0.013,0.001,0.008,-0.011
0.009,-0.001,0.002,0.004,-0.006
-0.001,-0.001,0.001,0.003,0.001
0.002,0.006,0.003,0.004,0.001
-0.001,-0.001,0.004,0.003,-0.005
-0.0,-0.001,0.004,0.002,-0.011
0.001,-0.074,-0.0,0.008,-0.014
0.017,-0.001,-0.001,-0.028,-0.013
0.008,0.001,0.011,0.004,-0.014
0.001,0.011,-0.001,0.008,-0.011
0.008,0.001,0.001,0.003,-0.006
0.0,0.002,0.0,0.004,0.001
0.006,0.009,0.001,0.003,0.001
0.001,0.002,0.005,0.004,-0.005
0.001,0.002,0.002,0.002,-0.011
0.002,-0.047,0.008,0.008,-0.014
0.015,0.0,-0.001,-0.024,-0.014
0.006,0.002,0.011,0.003,-0.014
0.01,0.008,-0.002,0.008,-0.011
0.006,0.002,0.0,0.002,-0.006
0.001,0.003,-0.0,0.004,0.001
0.006,0.008,-0.0,0.003,0.001
0.002,0.003,0.004,0.004,-0.005
0.001,0.003,-0.0,0.001,-0.011
0.002,-0.025,0.011,0.007,-0.014
0.01,0.001,-0.001,-0.019,-0.014
0.004,0.002,0.009,0.002,-0.014
0.012,0.005,-0.002,0.007,-0.011
0.004,0.002,-0.0,0.001,-0.006
0.001,0.003,-0.0,0.004,0.001
0.005,0.006,-0.001,0.002,0.0
0.002,0.003,0.003,0.004,-0.005
0.001,0.003,-0.001,0.001,-0.011
0.002,-0.009,0.011,0.006,-0.014
0.005,0.001,-0.001,-0.014,-0.014
0.002,0.002,0.007,0.001,-0.014
0.011,0.003,-0.001,0.006,-0.011
0.003,0.002,-0.0,0.001,-0.006
0.001,0.002,-0.0,0.003,0.001
0.004,0.004,-0.001,0.001,-0.0
0.002,0.002,0.002,0.003,-0.005
0.001,0.003,-0.002,0.001,-0.011
0.001,0.001,0.009,0.005,-0.014
0.001,0.001,-0.001,-0.009,-0.014
0.001,0.002,0.005,0.001,-0.014
0.008,0.001,-0.001,0.005,-0.011
0.002,0.002,-0.0,0.001,-0.006
0.001,0.001,-0.0,0.002,0.001
0.002,0.002,-0.001,0.001,-0.0
0.001,0.001,0.001,0.002,-0.005
0.001,0.002,-0.002,0.001,-0.011
0.0,0.005,0.006,0.004,-0.014
-0.002,0.001,-0.001,-0.005,-0.014
-0.0,0.001,0.003,0.001,-0.014
0.005,-0.0,-0.001,0.004,-0.011
0.0,0.001,-0.0,0.0,-0.006
0.001,0.0,-0.0,0.002,0.001
0.001,0.001,-0.001,0.001,-0.0
0.001,0.001,0.001,0.002,-0.005
0.001,0.001,-0.002,0.001,-0.011
0.0,0.006,0.004,0.003,-0.014
-0.004,0.001,-0.0,-0.001,-0.014
-0.001,0.001,0.002,0.001,-0.014
0.003,-0.001,-0.0,0.003,-0.011
-0.001,0.001,-0.0,-0.0,-0.006
0.0,0.0,-0.0,0.001,0.001
0.001,0.001,-0.001,0.001,-0.0
